"data_as_of","start_week","end_week","state","sex","age_group","covid_19_deaths","total_deaths","pneumonia_deaths","pneumonia_and_covid_19_deaths","influenza_deaths","pneumonia_influenza_or_covid","footnote"
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Mississippi","Male","85 years and over","72","1219","124","29",,"168","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Mississippi","Male","All ages","434","7358","713","198","28","977",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Mississippi","Female","Under 1 year","0","29","0","0","0","0",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Mississippi","Female","1-4 years","0",,"0","0","0","0","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Mississippi","Female","5-14 years","0","14","0","0",,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Mississippi","Female","15-24 years","0","37","0","0","0","0",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Mississippi","Female","25-34 years",,"86",,,,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Mississippi","Female","35-44 years","15","204","14",,,"27","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Mississippi","Female","45-54 years","26","391","46","16",,"58","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Mississippi","Female","55-64 years","62","857","95","33",,"131","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Mississippi","Female","65-74 years","97","1322","157","50",,"205","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Mississippi","Female","75-84 years","121","1759","179","56",,"249","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Mississippi","Female","85 years and over","146","2107","207","61",,"295","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Mississippi","Female","All ages","471","6813","705","224","23","975",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Mississippi","Unknown","All ages",,,,,"0",,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Mississippi Total","All","All Ages","906","14173","1419","423","51","1953",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Male","Under 1 year","0","69",,"0","0",,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Male","1-4 years","0","16","0","0",,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Male","5-14 years","0","31",,"0","0",,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Male","15-24 years","0","193",,"0",,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Male","25-34 years",,"400",,"0",,"14","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Male","35-44 years",,"504","13","0",,"18","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Male","45-54 years","18","874","46",,,"64","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Male","55-64 years","56","2150","128","14","18","188",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Male","65-74 years","102","3142","222","42","14","296",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Male","75-84 years","131","3433","254","47","20","358",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Male","85 years and over","109","2908","232","42","14","313",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Male","All ages","421","13720","908","154","86","1261",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Female","Under 1 year","0","68",,"0","0",,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Female","1-4 years","0","12",,"0","0",,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Female","5-14 years","0","19","0","0",,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Female","15-24 years",,"62",,"0",,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Female","25-34 years",,"154",,,,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Female","35-44 years",,"270","14",,,"21","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Female","45-54 years",,"544","25",,,"34","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Female","55-64 years","34","1370","76","11","10","109",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Female","65-74 years","68","2394","148","17","17","216",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Female","75-84 years","103","3190","217","37","32","315",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Female","85 years and over","213","4718","286","65","20","454",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Female","All ages","434","12801","772","135","90","1161",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri","Unknown","All ages","0","0","0","0","0","0",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Missouri Total","All","All Ages","855","26521","1680","289","176","2422",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Male","Under 1 year","0","11","0","0","0","0",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Male","1-4 years","0",,"0","0","0","0","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Male","5-14 years","0",,"0","0","0","0","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Male","15-24 years","0","45","0","0","0","0",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Male","25-34 years","0","52","0","0","0","0",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Male","35-44 years","0","65",,"0",,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Male","45-54 years",,"128",,"0",,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Male","55-64 years",,"302","11",,,"14","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Male","65-74 years",,"537","28","0",,"32","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Male","75-84 years",,"568","34",,,"42","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Male","85 years and over",,"534","42","0",,"48","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Male","All ages","11","2247","123",,"17","148","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Female","Under 1 year","0",,"0","0","0","0","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Female","1-4 years","0",,"0","0","0","0","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Female","5-14 years","0",,"0","0","0","0","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Female","15-24 years","0","11","0","0","0","0",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Female","25-34 years",,"37",,"0","0",,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Female","35-44 years","0","34",,"0","0",,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Female","45-54 years","0","56","0","0","0","0",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Female","55-64 years","0","187",,"0",,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Female","65-74 years",,"336","26","0",,"34","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Female","75-84 years",,"402","23",,,"27","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Female","85 years and over",,"723","32","0",,"41","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Female","All ages",,"1800","88",,"17","113","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Montana","Unknown","All ages","0","0","0","0","0","0",
